Model,Ability_PC1,Ability,Coherence_Cosine_Raw,Coherence_Cosine_Centered,Coherence_R2_1F,RMSE_1F,Delta_g,params_num,gfactor_meta,model_type,size_band,ability_decile
bigcode/starcoderbase-1b,-44.15423584761758,73.19139169516812,0.3055426801127232,-0.7808775217391649,0.609769703957513,0.3216312840640544,-7.9000000000001e-4,1.137,-0.831061229,base_or_other,<2B,2
bigcode/gpt_bigcode-santacoder,-45.979296775466935,72.08329090692163,0.2912060964296716,-0.7657003742602037,0.5862970631422231,0.3516868328103467,-8.0999999999997e-4,1.125,-0.916648968,base_or_other,<2B,1
splm/zephyr-7b-sft-full-spin-peft-iter2,18.61141272696327,111.30007267068675,0.8398402350046885,0.5795752298786873,0.3359074470889237,0.23828251227746744,3.000000000003e-5,7,0.695115482,base_or_other,2B-20B,8
matsuo-lab/weblab-10b-instruction-sft,-6.688229294738038,95.93918644556932,0.6629551644824628,-0.1940241029932003,0.03764535254230683,0.3079153819696299,3.9e-4,10,-1.021247238,instruction_or_chat,2B-20B,4
s3nh/nsfw-noromaid-mistral-instruct,7.7301890695404625,104.69344802167569,0.7704319126308958,0.23408022058107883,0.05479354966727645,0.2923459473975456,3.4e-4,7.242,-0.319953017,instruction_or_chat,2B-20B,5
Changgil/K2S3-Llama2-13b-v1.0,11.640707463321172,107.06775150298854,0.796491791270823,0.36729676379780296,0.1349069126963396,0.2684120664448923,2.3e-4,13.258,-0.22377661,base_or_other,2B-20B,6
Changgil/k2s3_test_24001,17.86297071351811,110.84564993202636,0.8354253212112311,0.5527824489024062,0.3055684358145322,0.24520115315572047,6.00000000000045e-5,13.016,0.030308865,base_or_other,2B-20B,7
Changgil/K2S3-SOLAR-11b-v1.0,-25.156821909670022,84.72582818331921,0.5013232676499222,-0.5569098546666402,0.310148586224821,0.34163078037772027,1.0999999999999e-4,10.919,-0.938864824,base_or_other,2B-20B,2
mzio/hedgehog-mistral_7b-alpaca_clean-smd_lora_1e_3,-46.52960491041144,71.74916678601952,0.3093746341367716,-0.697566915605631,0.4865996017475598,0.43519102692927586,-5.3999999999998e-4,7.275,-0.951755228,instruction_or_chat,2B-20B,1
mzio/hedgehog-alpaca_clean_mistral-mistral_7b_lk_esn_tqk_lora-lk_untied_head-lsc_1,-46.049364902706415,72.04074846582267,0.29882240137023414,-0.7425000382320083,0.5513063067745394,0.3782774810843202,-7.1999999999999e-4,7.275,-0.64325895,instruction_or_chat,2B-20B,1
alnrg2arg/blockchainlabs_tinyllama_fusion_LHK_yunkong_v2,-10.20034701514597,93.80677521753182,0.6380775390224,-0.2559768093607117,0.0655241269304827,0.35075729561901764,4.7999999999998e-4,1.1,-1.077710017,merge_or_moe,<2B,4
alnrg2arg/blockchainlabs_7B_merged_test2_4_prune,12.335982397551936,107.48989341119157,0.7944578400334753,0.3638392703580289,0.1323790146546553,0.28756599843102476,2.6999999999999e-4,7.351,0.409270802,merge_or_moe,2B-20B,6
yanolja/EEVE-Korean-2.8B-v1.0,6.91159359101283,104.19643102834145,0.7568599515029588,0.19858637877324267,0.03943654983425904,0.3105990383509069,4.0000000000001e-4,2.819,0.553158686,base_or_other,2B-20B,5
yanolja/EEVE-Korean-Instruct-10.8B-v1.0,22.996109759387505,113.96227762160682,0.858503891870907,0.6499630436374851,0.4224519580944951,0.24483195941163158,-7.00000000000145e-5,10.805,1.259210773,instruction_or_chat,2B-20B,9
cerebras/Cerebras-GPT-111M,-50.6551916503704,69.24428278528924,0.22719046215368616,-0.8233136550616114,0.6778453746109138,0.31797953595563494,-0.00119999999999998,0.111,-0.749390862,base_or_other,<2B,1
xaviviro/FLOR-6.3B-xat,-9.223309486105522,94.3999916080399,0.64258585934717,-0.2544802250102962,0.0647601849212831,0.3191556788447536,4.0000000000001e-4,6.247,-0.974503637,base_or_other,2B-20B,4
xaviviro/OpenHermes-2.5-FLOR-6.3B,-19.662743750652,88.06160303104977,0.5567708183308627,-0.43260827959404335,0.1871499235733206,0.3731323119935801,3.6999999999998e-4,6.3,-1.111413851,base_or_other,2B-20B,3
Plaban81/Moe-4x7b-math-reason-code,23.600321469612894,114.32912974262476,0.8612407194523456,0.6444477277768126,0.41531287383669235,0.25497660191375754,-7.00000000000145e-5,24.154,1.04019684,base_or_other,20B+,9
Felladrin/Llama-68M-Chat-v1,-48.94972741006678,70.27976945873067,0.24804671766366107,-0.8120619899977374,0.6594446755990941,0.32030467187026385,-0.00107999999999997,0.068,-0.784575634,instruction_or_chat,<2B,1
Felladrin/Minueza-32M-Chat,-49.82172396242382,69.75032956317952,0.24179959095597361,-0.8007314276601948,0.641170819242737,0.3393783195542959,-0.00107999999999997,0.033,-0.937437366,instruction_or_chat,<2B,1
ziqingyang/chinese-llama-2-7b,-0.6889798625846085,99.58168019644383,0.7089832924285806,-0.020417041200338448,4.168555713712774e-4,0.30720729674738423,4.2000000000003e-4,6.703,-0.740948519,base_or_other,2B-20B,4
MBZUAI/lamini-cerebras-256m,-49.0463013814988,70.22113377581458,0.24636658178098056,-0.82112097473292,0.6742396551463476,0.3104249114307709,-0.00112000000000001,0.256,-0.972729845,base_or_other,<2B,1
MBZUAI/LaMini-GPT-1.5B,-29.065708047057395,82.35251573993199,0.4629036510013351,-0.6351707638188044,0.40344189921016593,0.321828960235516,-7.9999999999969e-5,1.5,-0.906244739,base_or_other,<2B,2
PygmalionAI/pygmalion-350m,-40.18148604497475,75.60347948941077,0.3525590677986734,-0.7432116234433691,0.5523635172213415,0.3293704095366922,-5.4999999999999e-4,0.35,-0.752259456,base_or_other,<2B,2
PygmalionAI/metharme-1.3b,-20.126403235358712,87.78008835247579,0.547148788240134,-0.49604383052712603,0.24605948180402315,0.3207916092667467,2.0000000000003e-4,1.515,-0.994871031,base_or_other,<2B,3
MaziyarPanahi/UNA-34Beagles-32K-bf16-v1-GPTQ,-43.276951030207805,73.72404240444278,0.36399308800146657,-0.6390864331333412,0.40843146901510596,0.4742506455531305,-1.9999999999997e-4,43.232,-0.447290461,base_or_other,20B+,2
WebraftAI/synapsellm-7b-mistral-v0.4-preview2,10.22191147000297,106.20631781901312,0.78503486506285,0.3174575704867044,0.10077930905931065,0.2780276020605937,2.8e-4,7.242,0.061813954,base_or_other,2B-20B,5
budecosystem/code-millenials-34b,10.568934550056191,106.41701574294481,0.7865039056542351,0.3095511516395173,0.09582191548135044,0.29562020501759206,3.1999999999998e-4,33.745,0.162672798,base_or_other,20B+,5
yeontaek/Platypus2xOpenOrca-13B-LoRa-v2,15.196899350179546,109.22692272453628,0.8229788773070194,0.5080628781178987,0.2581278881214337,0.23459048172533029,9.9999999999989e-5,13,-0.248989171,instruction_or_chat,2B-20B,7
ewof/koishi-instruct-3b,-7.910235410411004,95.1972353581528,0.6527989850605822,-0.23072644870199413,0.053234694130630866,0.3037536711852036,3.6999999999998e-4,2.91,-1.425181661,instruction_or_chat,2B-20B,4
YeungNLP/firefly-llama2-13b-pretrain,13.803271789315868,108.38077026181557,0.8134026940406548,0.45027355755791015,0.20274627663585076,0.24923682783577633,1.4999999999998e-4,12.971,-0.380817986,base_or_other,2B-20B,6
YeungNLP/firefly-qwen1.5-en-7b-dpo-v0.1,13.806695613085319,108.38284906464338,0.8002626108779244,0.3776409436602643,0.14261268232860713,0.30825316543926284,3.0000000000002e-4,7.721,1.349401056,instruction_or_chat,2B-20B,6
TFLai/MythoMix-Platypus2-13B-QLoRA-0.80-epoch,17.64091047376037,110.7108242267806,0.8357923051244442,0.5543288702871457,0.3072804964338147,0.24117958694642716,6.00000000000045e-5,13.016,-0.068700862,merge_or_moe,2B-20B,7
TFLai/pythia-2.8b-4bit-alpaca,-15.765170841714259,90.42804655451694,0.5844298744795939,-0.40972050876392635,0.1678708953017667,0.3196058172671592,2.9000000000001e-4,2.8,-0.947825929,instruction_or_chat,2B-20B,3
TFLai/Platypus2-13B-QLoRA-0.80-epoch,16.604110593764375,110.08132263220575,0.8330602796991718,0.5613866426751786,0.31515496257410025,0.2228732982539579,3.99999999999845e-5,13,-0.106893981,base_or_other,2B-20B,7
openlm-research/open_llama_3b_v2,2.3322652953497216,101.41605410139505,0.7352993049745661,0.07582436342887924,0.005749334089385716,0.2792707578195882,3.4e-4,3,-1.170150271,base_or_other,2B-20B,4
nextai-team/Moe-3x7b-QA-Code-Inst,23.883623342956582,114.50113881058162,0.8634930660077984,0.6611848479910767,0.4371654032129748,0.24676073481686286,-9.9999999999989e-5,18.516,1.23222015,base_or_other,2B-20B,9
zyh3826/20231206094523-pretrain-Llama-2-13b-hf-76000,-24.561887219992133,85.08704768483148,0.5047633425053997,-0.5659937550537267,0.32034893075982185,0.32576276086800915,8.00000000000245e-5,13.254,-1.141697099,base_or_other,2B-20B,3
zyh3826/llama2-13b-ft-openllm-leaderboard-v1,17.58959683408937,110.6796687274219,0.8368629625331975,0.572202543074852,0.3274157503013224,0.22955554583543727,3.99999999999845e-5,13.016,0.247855774,base_or_other,2B-20B,7
Lajonbot/Llama-2-13b-hf-instruct-pl-lora_unload,18.38730621772093,111.16400455605387,0.8434342171409892,0.6064777386597858,0.3678152474898785,0.21949952978699788,0,13,-0.06952263,instruction_or_chat,2B-20B,8
abdulrahman-nuzha/finetuned-llama2-chat-5000-v1.0-squad,11.076080575002344,106.72493363293061,0.7934991648201777,0.3499457566413617,0.12246203259128852,0.2699769419880597,2.4000000000001e-4,NA,-0.176140014,instruction_or_chat,unknown,6
abdulrahman-nuzha/belal-finetuned-llama2-v1.0,12.482125976662683,107.57862569006438,0.8054088060757707,0.41914563887704975,0.17568306658964294,0.2461949053509737,1.7e-4,6.738,-0.772205962,base_or_other,2B-20B,6
abdulrahman-nuzha/finetuned-Mistral-7B-Instruct-v0.2-5000-v2.0,21.131561944734493,112.83020204450543,0.8523017269410585,0.6228843403735743,0.38798490148261155,0.2416649106093251,-2.99999999999745e-5,7.242,0.738272427,instruction_or_chat,2B-20B,8
Mihaiii/dolphin-2.6-mistral-7b-dpo-5.93B,-13.1775540838905,91.99913940148463,0.6077806986650944,-0.3299450464821417,0.1088637336981012,0.34329983538998887,4.1000000000002e-4,5.933,-1.041832758,instruction_or_chat,2B-20B,3
Mihaiii/Pallas-0.5-frankenmerge,14.570828198817885,108.84679846362201,0.8052009647871244,0.39182780883883367,0.15352903177943666,0.3115324976983038,2.9000000000001e-4,36.063,1.612833579,merge_or_moe,20B+,6
yam-peleg/Experiment1-7B,26.637617010216516,116.17324876973387,0.865074205128769,0.6510069830935046,0.4238100920365041,0.2828139895382775,-9.9999999999989e-5,8.987,1.728604679,base_or_other,2B-20B,10
snorkelai/Snorkel-Mistral-PairRM-DPO,22.92833137782969,113.92112541847528,0.8577046179822868,0.6293154454776889,0.3960379299167792,0.2578203732033868,-3.99999999999845e-5,NA,1.102668963,instruction_or_chat,unknown,9
TencentARC/LLaMA-Pro-8B,13.579162934738767,108.24470072319335,0.8117191072725103,0.44748612638752383,0.20024383330930473,0.24710444867850243,1.4999999999998e-4,8.357,-0.068265132,base_or_other,2B-20B,6
hyunjae/polyglot-ko-3.8b-total,-38.02300466913726,76.91401925138979,0.37544073303354375,-0.7137965529136273,0.5095055189513916,0.3397014419915822,-4.0999999999996e-4,3.8,-0.680797966,base_or_other,2B-20B,2
RESMPDEV/Gemma-Wukong-2b,-3.0780370511334922,98.1311444288974,0.6908783594033604,-0.08760294095974705,0.0076742752647853685,0.3187062814787937,4.3999999999999e-4,2,-0.486875727,base_or_other,2B-20B,4
RESMPDEV/Qwen1.5-Wukong-0.5B,-28.015176796232623,82.9903544495077,0.4703990320434923,-0.600945566600506,0.36113557401680474,0.33928989565540296,1.000000000001e-5,0.464,-0.557631676,base_or_other,<2B,2
Korabbit/Llama-2-7b-chat-hf-afr-100step-flan-v2,13.53937825380307,108.22054512617613,0.809373519179596,0.4250864870667764,0.18069852148676602,0.26251349403769114,1.9000000000002e-4,7,-0.249762071,instruction_or_chat,2B-20B,6
bhenrym14/airoboros-33b-gpt4-1.4.1-lxctx-PI-16384-fp16,-40.645305102349276,75.32186792497598,0.38225925073805717,-0.6217179482163651,0.3865332071343731,0.4662521567085974,-8.9999999999979e-5,32.529,-0.439837194,base_or_other,20B+,2
jarradh/llama2_70b_chat_uncensored,23.63310901979893,114.34903697402258,0.8617333118683065,0.6667036028412134,0.444493694041448,0.2405696820752887,-9.9999999999989e-5,70,1.461371586,instruction_or_chat,20B+,9
jisukim8873/falcon-7B-case-0,11.930640604624259,107.24378679995549,0.8017282990143837,0.3902507304145169,0.15229563258905654,0.25630117096437105,2.0000000000003e-4,6.922,-0.61781039,base_or_other,2B-20B,6
Sao10K/Stheno-Mix-L2-20B,12.189443674527993,107.40092121743429,0.8028934103133398,0.37158953976589193,0.13807878606342072,0.277308084510634,2.5000000000002e-4,20.629,-0.451123344,merge_or_moe,20B+,6
Sao10K/Mythical-Destroyer-V2-L2-13B,15.485744628674357,109.40229751663077,0.820059060471111,0.46539265306517336,0.21659032152703828,0.26817320213400575,1.5999999999999e-4,13.016,0.079850159,base_or_other,2B-20B,7
Sao10K/WinterGoddess-1.4x-70B-L2,27.074521820295264,116.4385191270405,0.8698272922533672,0.6769719494955787,0.45829102040383995,0.26802881093096104,-1.4999999999998e-4,68.977,1.573706852,base_or_other,20B+,10
DevaMalla/llama-base-7b,11.356917116034843,106.89544585405041,0.8006652950923475,0.38857574482238616,0.1509911094642602,0.24521623971559822,1.8000000000001e-4,6.607,-1.202536207,base_or_other,2B-20B,6
42dot/42dot_LLM-PLM-1.3B,-19.507770778469,88.1556961487164,0.5509345358159508,-0.4919766560238422,0.24204103007239752,0.3143361555883786,1.9000000000002e-4,1.439,-0.985914487,base_or_other,<2B,3
aisquared/dlite-v2-355m,-37.91862576868629,76.97739376130399,0.3745488726925823,-0.7344197077691483,0.5393723071597336,0.3190741568817587,-4.6999999999997e-4,0.355,-1.275706658,base_or_other,<2B,2
aisquared/dlite-v2-1_5b,-21.718131647464844,86.8136573247689,0.5366782073070346,-0.4954915483187084,0.24551187445527056,0.34667358858364616,2.3e-4,5,-1.570612262,base_or_other,2B-20B,3
aisquared/dlite-v1-124m,-47.275217040311446,71.29646223448329,0.2670503690806616,-0.8117585364444546,0.658951921490454,0.3096868836297943,-0.00101000000000001,0.124,-1.233388751,base_or_other,<2B,1
Syed-Hasan-8503/openhermes-gemma-2b-it,-9.62191701323545,94.15797376180058,0.6385393788824334,-0.2504727905731656,0.06273661881750736,0.33864153070762976,4.5e-4,2.506,-0.790907236,instruction_or_chat,2B-20B,4
ahxt/LiteLlama-460M-1T,-41.25153951951783,74.95378770076219,0.3344136654141492,-0.7781357852839581,0.6054953003394958,0.30319302408638693,-6.8000000000001e-4,0.46,-1.124155092,base_or_other,<2B,2
sethuiyer/Dr_Samantha_7b_mistral,21.63267063749956,113.13445431848538,0.8561762674838224,0.6429885256808586,0.4134342441572313,0.23462463443029435,-6.00000000000045e-5,7.242,0.984462904,base_or_other,2B-20B,9
ycros/BagelMIsteryTour-v2-8x7B,26.24348400505119,115.93394766639356,0.867261767803638,0.6647586712007321,0.4419040909365546,0.2685469596714284,-1.2e-4,46.703,1.672162492,base_or_other,20B+,10
Pirr/pythia-13b-deduped-green_devil,-1.7352023985275722,98.94645755862987,0.7016137225623672,-0.05354395264284107,0.0028669548646080845,0.29466232226283784,3.7999999999999e-4,13,-1.120405468,base_or_other,2B-20B,4
chickencaesar/llama2-platypus-llama2-chat-13B-hf,17.562854823409776,110.66343209517517,0.8374791112918891,0.5793927094188855,0.3356959117277535,0.22496444741310673,3.000000000003e-5,13,0.23551631,instruction_or_chat,2B-20B,7
arlineka/Brunhilde-2x7b-MOE-DPO-v.01.5,26.60178979075085,116.15149597807373,0.8690621278956989,0.6744827097870677,0.4549269258016997,0.2651402991807746,-1.3999999999997e-4,12.879,1.691664707,instruction_or_chat,2B-20B,10
Envoid/Libra-19B,16.42326008160491,109.97151775280656,0.8309553334313926,0.5460344400807641,0.2981536097543036,0.2294397766362644,6.00000000000045e-5,19,0.009429569,base_or_other,2B-20B,7
INSAIT-Institute/BgGPT-7B-Instruct-v0.1,21.047742064301517,112.77931011308483,0.8457326135226573,0.5696506016592481,0.3245018079707336,0.2765141684601804,4.99999999999945e-5,7.291,0.684393427,instruction_or_chat,2B-20B,8
Deci/DeciLM-7B-instruct,21.235425025044545,112.89326336996862,0.8488841686231792,0.6008730732969468,0.3610484502133121,0.2572293500625702,0,7.044,0.729531851,instruction_or_chat,2B-20B,8
TehVenom/PPO_Shygmalion-6b,-4.557980711927534,97.23258443450929,0.6801662978288059,-0.13720614615790677,0.01882552654349834,0.2996266086584682,3.7999999999999e-4,6,-1.177981137,base_or_other,2B-20B,4
TehVenom/GPT-J-Pyg_PPO-6B-Dev-V8p4,-5.417614980100108,96.7106504017161,0.6728963484071658,-0.1604616489419679,0.025747940781163048,0.30344563452336637,3.9e-4,6,-1.139777526,base_or_other,2B-20B,4
TehVenom/oasst-sft-6-llama-33b-xor-MERGED-16bit,20.462586067952092,112.42402782584303,0.8474150883478065,0.6058454994795037,0.36704876923956065,0.2446764093959464,0,33,0.320229428,merge_or_moe,20B+,8
TehVenom/DiffMerge-DollyGPT-Pygmalion,-42.05493583899206,74.46599900214993,0.33687067632039086,-0.7325247148357512,0.5365924578452073,0.3558644317076086,-5.7000000000001e-4,NA,-0.68867418,merge_or_moe,unknown,2
jae24/openhermes_dpo_norobot_0201,22.108232845563098,113.42319583367218,0.8517927096603497,0.6084210412060099,0.37017616338219417,0.2625836572212407,-1.000000000001e-5,7.242,0.825209407,instruction_or_chat,2B-20B,9
Deathsquad10/TinyLlama-repeat,-14.022656894063783,91.48602826321383,0.6001636902562661,-0.377711231474804,0.14266577438220962,0.31300684199536444,3.1000000000003e-4,1.1,-1.021034587,base_or_other,<2B,3
habanoz/tinyllama-oasst1-top1-instruct-full-lr1-5-v0.1,-16.698445011734215,89.86140144822569,0.5798665885780319,-0.4152033630040108,0.17239383264983532,0.33314658726826774,3.1000000000003e-4,1.1,-1.043138253,instruction_or_chat,<2B,3
perlthoughts/openchat-3.5-1210-32k,22.425219922152547,113.61565715048236,0.8522933692614326,0.6051424452265582,0.36619737901477345,0.26863614815537706,0,46.703,1.027806446,instruction_or_chat,20B+,9
perlthoughts/Starling-LM-alpha-8x7B-MoE,24.76135582058189,115.03406132044668,0.8611811328717331,0.6436920221829021,0.4143394194219059,0.26805729610002976,-7.00000000000145e-5,46.703,1.8197917,base_or_other,20B+,10
kingbri/chronolima-airo-grad-l2-13B,19.215041319512572,111.6665707470004,0.8453060486205336,0.5962981272907526,0.3555714566104522,0.23554484428484918,1.000000000001e-5,13,0.027520746,base_or_other,2B-20B,8
eldogbbhed/NeuralMonarchCoderPearlBeagle,27.14626179784021,116.48207664583524,0.8716418504896909,0.6784285074251518,0.46026523968711175,0.2676729468124752,-1.4999999999998e-4,7.242,1.421154993,base_or_other,2B-20B,10
mayacinka/chatty-djinn-14B,24.174223963898783,114.67757937331419,0.8508906123087404,0.5898762936000793,0.347954041751363,0.30132769084050454,3.000000000003e-5,13.567,1.646009035,instruction_or_chat,2B-20B,10
chinoll/Yi-7b-dpo,8.327652016497197,105.0562025754379,0.7728366095863172,0.2562960050473888,0.0656876422032453,0.28597964340529697,3.1999999999998e-4,6.061,1.262004303,instruction_or_chat,2B-20B,5
LordNoah/Alpaca_spin_gpt2_e1_se0,-32.55747429510246,80.23246107611827,0.427445765278582,-0.6833112192358854,0.4669142223336372,0.3167663527778548,-2.3e-4,0.774,-1.299749857,instruction_or_chat,<2B,2
LordNoah/latent_gpt2_medium_alpaca_e3,-39.022853569652526,76.30695274863257,0.36972652632745334,-0.705196221831706,0.4973017112857232,0.3572490578147007,-4.0999999999996e-4,0.355,-1.053292324,instruction_or_chat,<2B,2
qiyinmiss/My_GPT2,-47.663867474093834,71.06048991955674,0.25915815797247316,-0.8258611933397267,0.6820467106645219,0.2963276803377803,-0.00107000000000002,0.137,-0.730860032,base_or_other,<2B,1
llmixer/BigWeave-v6-90b,24.70225946924618,114.99818048353964,0.8634441711447106,0.6546841114797037,0.4286112858239657,0.2597042449370146,-8.9999999999979e-5,87.801,1.219120671,merge_or_moe,20B+,10
llmixer/BigWeave-v15-103b,24.54818292856258,114.90463164164811,0.8591015705263965,0.625786049253268,0.3916081794400056,0.27860794590729054,-3.99999999999845e-5,103.203,1.827582515,merge_or_moe,20B+,10
heegyu/WizardVicuna-open-llama-3b-v2,-4.878140803976744,97.0381965952042,0.6789167986075367,-0.1414431449252717,0.0200061632463443,0.31087975507382704,4.1000000000002e-4,3.426,-0.887043186,base_or_other,2B-20B,4
heegyu/RedTulu-Uncensored-3B-0719,-10.339300273644923,93.72240860109588,0.6334277743707682,-0.27740998858940374,0.07695630176916657,0.3260532442958202,4.0000000000001e-4,3,-1.113090041,instruction_or_chat,2B-20B,4
openbmb/MiniCPM-2B-dpo-bf16-llama-format,-45.33021065737779,72.47738889462114,0.3502007184337326,-0.6472042447956176,0.41887333448147357,0.4861722020774225,-2.5999999999998e-4,2.725,-1.018855105,instruction_or_chat,2B-20B,1
augmxnt/shisa-7b-v1,15.89806918925222,109.652643772812,0.8181042703167816,0.46154114391620604,0.21302022752747207,0.278242897258408,1.8000000000001e-4,7.964,-0.837597259,base_or_other,2B-20B,7
DrNicefellow/ChatAllInOne-Yi-34B-200K-V1,24.621446194572297,114.94911403759231,0.8631908596286558,0.6599341394839915,0.43551306845647364,0.25523971448464594,-9.9999999999989e-5,34.389,2.238592417,instruction_or_chat,20B+,10
openthaigpt/openthaigpt-1.0.0-beta-7b-chat-ckpt-hf,0.33529725203691335,100.2035784907832,0.7178501674360153,0.009867312514912567,9.736385626279986e-5,0.30939857476585414,4.2000000000003e-4,7,-0.425222211,instruction_or_chat,2B-20B,4
openthaigpt/openthaigpt-1.0.0-beta-13b-chat-hf,11.507939944852021,106.98714060960727,0.7952634252027266,0.3424814208440054,0.11729352362332679,0.28745976619771707,2.8e-4,13,-0.363953412,instruction_or_chat,2B-20B,6
Undi95/Clover3-17B,17.513090849426565,110.63321748811433,0.8327115669999248,0.553308263730989,0.3061500347129936,0.24006937996397984,6.00000000000045e-5,16.839,0.593670273,base_or_other,2B-20B,7
